project_id,month,snapshot_date,physical_progress_pct,financial_progress_pct,cumulative_expenditure,revised_cost,cost_overrun_to_date_pct,revised_end_date,completion_date,schedule_slip_months
PRJ-0275,June,2026-06-15,14.42,11.45,49.62,599.72,38.41,2036-07-09,,24.06
PRJ-0275,July,2026-07-15,17.31,16.37,70.93,489.73,13.03,2035-12-09,,16.54
PRJ-0276,Feb,2026-02-15,5.22,4.98,25.63,547.55,6.33,2034-01-25,,15.72
PRJ-0276,March,2026-03-15,10.43,10.33,53.22,528.34,2.6,2033-08-25,,10.53
PRJ-0276,April,2026-04-15,15.65,18.5,95.24,522.22,1.41,2033-07-25,,9.79
PRJ-0276,May,2026-05-15,20.86,17.61,90.69,515.77,0.16,2033-08-25,,11.07
PRJ-0276,June,2026-06-15,26.08,29.48,151.83,605.13,17.51,2033-12-25,,15.12
PRJ-0276,July,2026-07-15,31.29,26.68,137.37,466.58,-9.39,2032-11-25,,2.01
PRJ-0277,Feb,2026-02-15,11.01,8.07,56.51,859.67,22.79,2033-10-23,,16.01
PRJ-0277,March,2026-03-15,22.03,21.16,148.17,836.18,19.43,2034-02-23,,20.24
PRJ-0277,April,2026-04-15,33.04,36.42,255.01,804.65,14.93,2033-09-23,,15.43
PRJ-0277,May,2026-05-15,44.05,41.08,287.62,788.8,12.67,2033-07-23,,12.63
PRJ-0277,June,2026-06-15,55.07,49.42,346.02,885.26,26.44,2033-06-23,,12.39
PRJ-0277,July,2026-07-15,66.08,68.46,479.31,669.52,-4.37,2032-08-23,,2.02
PRJ-0278,Feb,2026-02-15,47.28,51.74,254.89,670.35,36.08,2034-10-08,,17.29
PRJ-0278,March,2026-03-15,72.96,71.55,352.47,637.91,29.49,2034-03-08,,10.37
PRJ-0278,April,2026-04-15,72.96,69.84,344.03,629.46,27.78,2034-02-08,,9.06
PRJ-0278,May,2026-05-15,72.96,70.81,348.82,616.63,25.17,2034-02-08,,8.78
PRJ-0278,June,2026-06-15,72.96,70.04,345.06,715.4,45.22,2035-02-08,,21.25
PRJ-0278,July,2026-07-15,72.96,70.8,348.75,486.28,-1.29,2033-08-08,,3.48
PRJ-0279,Feb,2026-02-15,5.62,5.79,52.19,1001.67,11.03,2029-11-02,,14.36
PRJ-0279,March,2026-03-15,11.23,5.52,49.82,1004.73,11.37,2030-03-02,,17.92
PRJ-0279,April,2026-04-15,16.85,18.12,163.48,979.42,8.57,2029-09-02,,12.19
PRJ-0279,May,2026-05-15,22.47,21.91,197.65,949.85,5.29,2029-09-02,,11.82
PRJ-0279,June,2026-06-15,28.09,27.29,246.22,1200.06,33.03,2030-01-02,,15.8
PRJ-0279,July,2026-07-15,33.7,41.91,378.09,840.95,-6.78,2028-12-02,,3.4
PRJ-0280,Feb,2026-02-15,18.97,21.61,184.38,1026.77,20.33,2032-03-07,,20.0
PRJ-0280,March,2026-03-15,37.94,44.86,382.83,1011.09,18.49,2031-08-07,,12.69
PRJ-0280,April,2026-04-15,56.92,58.87,502.38,1010.73,18.45,2031-04-07,,9.49
PRJ-0280,May,2026-05-15,72.33,72.35,617.41,987.0,15.67,2031-02-07,,7.1
PRJ-0280,June,2026-06-15,72.33,72.91,622.15,1151.72,34.97,2031-10-07,,15.42
PRJ-0280,July,2026-07-15,72.33,71.97,614.09,890.51,4.36,2030-11-07,,4.11
PRJ-0281,Feb,2026-02-15,9.48,10.47,490.81,7369.58,57.21,2032-04-19,,31.55
PRJ-0281,March,2026-03-15,18.95,23.82,1116.45,7259.02,54.85,2031-12-19,,28.02
PRJ-0281,April,2026-04-15,28.43,20.97,983.18,7016.93,49.69,2031-10-19,,26.18
PRJ-0281,May,2026-05-15,37.91,37.16,1742.01,6776.93,44.57,2031-04-19,,19.68
PRJ-0281,June,2026-06-15,47.38,40.6,1903.07,7937.39,69.33,2032-03-19,,30.87
PRJ-0281,July,2026-07-15,56.86,53.46,2506.12,5302.94,13.13,2030-08-19,,12.08
PRJ-0282,Feb,2026-02-15,1.39,2.6,63.15,2811.71,15.85,2030-11-17,,18.46
PRJ-0282,March,2026-03-15,2.77,6.14,149.14,2777.83,14.45,2030-06-17,,13.47
PRJ-0282,April,2026-04-15,2.62,0.0,0.0,2743.44,13.04,2030-10-17,,16.8
PRJ-0282,May,2026-05-15,5.55,3.65,88.62,2769.13,14.09,2030-10-17,,16.52
PRJ-0282,June,2026-06-15,2.14,0.0,0.0,3418.8,40.86,2031-06-17,,25.0
PRJ-0282,July,2026-07-15,1.1,0.0,0.0,2359.11,-2.8,2030-02-17,,8.93
PRJ-0283,Feb,2026-02-15,0.86,0.0,0.0,1418.85,19.05,2030-02-02,,21.12
PRJ-0283,March,2026-03-15,1.73,3.04,36.25,1429.64,19.96,2029-11-02,,17.51
PRJ-0283,April,2026-04-15,2.59,0.0,0.0,1420.85,19.22,2030-01-02,,19.68
PRJ-0283,May,2026-05-15,1.6,8.13,96.87,1427.21,19.76,2030-01-02,,20.14
PRJ-0283,June,2026-06-15,3.91,4.7,56.04,1564.01,31.23,2030-08-02,,26.74
PRJ-0283,July,2026-07-15,2.0,1.76,20.97,1263.78,6.04,2029-10-02,,16.7
PRJ-0284,Feb,2026-02-15,9.02,11.47,118.64,1255.24,21.4,2030-03-17,,19.32
PRJ-0284,March,2026-03-15,18.03,22.89,236.72,1225.01,18.48,2030-08-17,,24.35
PRJ-0284,April,2026-04-15,27.05,27.45,283.82,1232.55,19.2,2029-09-17,,12.88
PRJ-0284,May,2026-05-15,36.07,35.21,364.09,1192.81,15.36,2029-08-17,,11.98
PRJ-0284,June,2026-06-15,44.73,51.84,535.99,1457.26,40.94,2030-07-17,,23.46
PRJ-0284,July,2026-07-15,44.73,39.89,412.47,1033.95,-0.0,2029-05-17,,9.31
PRJ-0285,Feb,2026-02-15,25.18,21.85,318.96,1597.15,9.41,2030-01-28,,13.73
PRJ-0285,March,2026-03-15,50.36,52.52,766.75,1585.93,8.64,2029-06-28,,6.76
PRJ-0285,April,2026-04-15,75.53,78.55,1146.75,1550.16,6.19,2029-05-28,,5.61
PRJ-0285,May,2026-05-15,83.71,81.58,1190.87,1576.01,7.96,2029-02-28,,3.15
PRJ-0285,June,2026-06-15,83.71,77.62,1133.04,1561.91,6.99,2029-06-28,,6.91
PRJ-0285,July,2026-07-15,83.71,87.15,1272.19,1494.77,2.39,2028-12-28,,1.42
PRJ-0286,Feb,2026-02-15,21.07,27.11,118.67,440.13,0.55,2031-04-20,,10.8
PRJ-0286,March,2026-03-15,42.14,44.05,192.81,437.7,-0.0,2031-02-20,,8.9
PRJ-0286,April,2026-04-15,63.21,62.72,274.56,418.77,-4.33,2030-08-20,,2.82
PRJ-0286,May,2026-05-15,72.13,73.9,323.49,419.59,-4.14,2030-08-20,,3.16
PRJ-0286,June,2026-06-15,72.13,71.42,312.62,509.86,16.48,2031-01-20,,7.64
PRJ-0286,July,2026-07-15,72.13,73.53,321.84,385.83,-11.85,2030-05-20,,0.0
PRJ-0287,Feb,2026-02-15,5.64,9.95,96.73,1221.59,25.62,2033-10-14,,20.23
PRJ-0287,March,2026-03-15,11.28,5.83,56.67,1150.19,18.28,2033-06-14,,16.22
PRJ-0287,April,2026-04-15,16.91,14.04,136.5,1129.42,16.14,2033-05-14,,14.97
PRJ-0287,May,2026-05-15,19.01,20.95,203.74,1113.07,14.46,2033-02-14,,12.3
PRJ-0287,June,2026-06-15,19.01,18.37,178.65,1219.8,25.44,2033-08-14,,18.23
PRJ-0287,July,2026-07-15,19.01,19.94,193.9,999.49,2.78,2032-09-14,,7.46
PRJ-0288,Feb,2026-02-15,74.5,75.98,7033.8,13789.2,48.94,2027-10-25,,16.79
PRJ-0288,March,2026-03-15,86.78,83.51,7731.06,13600.48,46.9,2028-02-25,,20.56
PRJ-0288,April,2026-04-15,86.24,81.74,7567.8,13177.11,42.33,2027-10-25,,16.62
PRJ-0288,May,2026-05-15,90.04,95.12,8806.29,12846.94,38.77,2027-08-25,,14.76
PRJ-0288,June,2026-06-15,100.0,100.0,14439.3,14439.3,55.97,2026-06-16,2026-06-16,0.72
PRJ-0288,July,2026-07-15,100.0,100.0,10397.58,10397.58,12.31,2026-06-16,2026-06-16,0.72
PRJ-0289,Feb,2026-02-15,13.89,20.99,430.47,2383.19,16.22,2034-02-07,,17.82
PRJ-0289,March,2026-03-15,27.77,30.08,616.8,2293.33,11.84,2033-06-07,,10.1
PRJ-0289,April,2026-04-15,41.66,42.08,862.9,2180.87,6.35,2033-06-07,,10.13
PRJ-0289,May,2026-05-15,55.55,56.54,1159.41,2093.43,2.09,2033-02-07,,6.22
PRJ-0289,June,2026-06-15,69.43,68.25,1399.54,3708.59,80.85,2035-03-07,,31.11
PRJ-0289,July,2026-07-15,83.32,84.96,1742.3,1267.81,-38.17,2032-08-07,,0.0
PRJ-0290,Feb,2026-02-15,83.77,86.06,1040.87,1168.61,-3.38,2026-04-11,,0.0
PRJ-0290,March,2026-03-15,88.69,89.79,1085.98,1166.18,-3.58,2026-04-11,,0.0
PRJ-0290,April,2026-04-15,91.01,90.83,1098.55,1160.7,-4.03,2026-04-11,,0.0
PRJ-0290,May,2026-05-15,100.0,100.0,1143.94,1143.94,-5.42,2026-05-08,2026-05-08,0.89
PRJ-0290,June,2026-06-15,100.0,100.0,1135.41,1135.41,-6.12,2026-05-08,2026-05-08,0.89
PRJ-0290,July,2026-07-15,100.0,100.0,1107.11,1107.11,-8.46,2026-05-08,2026-05-08,0.89
PRJ-0291,Feb,2026-02-15,1.04,0.0,0.0,6674.96,23.76,2032-11-07,,19.83
PRJ-0291,March,2026-03-15,2.08,5.44,293.32,6587.83,22.15,2032-08-07,,17.49
PRJ-0291,April,2026-04-15,0.15,0.0,0.0,6419.93,19.04,2032-11-07,,19.58
PRJ-0291,May,2026-05-15,1.39,7.66,412.97,6121.17,13.5,2032-07-07,,15.72
PRJ-0291,June,2026-06-15,2.83,5.26,283.5,7358.48,36.44,2033-02-07,,22.67
PRJ-0291,July,2026-07-15,2.83,1.76,95.13,5019.95,-6.92,2031-11-07,,8.21
PRJ-0292,Feb,2026-02-15,3.67,1.64,10.9,664.42,-0.06,2033-12-07,,11.56
PRJ-0292,March,2026-03-15,7.34,7.83,52.02,654.76,-1.51,2033-12-07,,12.45
PRJ-0292,April,2026-04-15,11.0,8.57,57.0,667.25,0.37,2033-12-07,,11.72
PRJ-0292,May,2026-05-15,14.67,4.93,32.8,684.26,2.93,2034-03-07,,15.3
PRJ-0292,June,2026-06-15,18.34,21.13,140.45,689.05,3.65,2033-11-07,,10.79
PRJ-0292,July,2026-07-15,22.01,24.71,164.24,650.2,-2.19,2033-07-07,,7.46
PRJ-0293,Feb,2026-02-15,12.33,17.43,191.38,1464.27,33.33,2030-01-21,,22.02
PRJ-0293,March,2026-03-15,19.32,18.94,207.98,1427.19,29.96,2029-08-21,,17.06
PRJ-0293,April,2026-04-15,19.32,23.84,261.79,1399.53,27.44,2029-10-21,,19.22
PRJ-0293,May,2026-05-15,19.32,16.98,186.45,1330.42,21.15,2029-04-21,,13.44
PRJ-0293,June,2026-06-15,19.32,12.91,141.77,1621.75,47.67,2030-06-21,,26.94
PRJ-0293,July,2026-07-15,19.32,13.62,149.53,1111.63,1.22,2029-02-21,,10.59
PRJ-0294,Feb,2026-02-15,19.84,20.21,631.26,2636.55,-15.6,2035-07-09,,2.51
PRJ-0294,March,2026-03-15,38.75,42.24,1319.57,2505.48,-19.8,2035-04-09,,0.0
PRJ-0294,April,2026-04-15,38.75,38.69,1208.82,2505.59,-19.79,2035-04-09,,0.0
PRJ-0294,May,2026-05-15,38.75,39.92,1247.06,2446.23,-21.7,2035-04-09,,0.0
PRJ-0294,June,2026-06-15,38.75,36.86,1151.48,3250.45,4.05,2036-01-09,,9.02
PRJ-0294,July,2026-07-15,38.75,38.07,1189.39,2156.22,-30.98,2035-04-09,,0.0
PRJ-0295,Feb,2026-02-15,17.09,17.83,172.61,1025.29,5.92,2031-03-13,,15.15
PRJ-0295,March,2026-03-15,34.19,39.5,382.33,1019.26,5.3,2030-09-13,,9.03
PRJ-0295,April,2026-04-15,51.28,50.38,487.64,985.15,1.77,2030-04-13,,4.15
PRJ-0295,May,2026-05-15,68.37,66.83,646.9,982.85,1.54,2030-03-13,,2.99
PRJ-0295,June,2026-06-15,85.47,80.89,783.02,1122.85,16.0,2030-09-13,,8.88
PRJ-0295,July,2026-07-15,91.26,95.9,928.27,845.95,-12.61,2029-12-13,,0.0
PRJ-0296,Feb,2026-02-15,24.95,21.86,177.07,966.39,19.29,2034-04-04,,13.93
PRJ-0296,March,2026-03-15,49.9,48.69,394.42,963.7,18.96,2034-05-04,,14.52
PRJ-0296,April,2026-04-15,74.85,78.94,639.54,943.69,16.49,2033-12-04,,9.64
PRJ-0296,May,2026-05-15,80.7,79.2,641.64,936.76,15.63,2033-10-04,,8.25
PRJ-0296,June,2026-06-15,80.7,80.48,652.0,1068.96,31.95,2034-05-04,,14.56
PRJ-0296,July,2026-07-15,80.7,81.2,657.8,839.37,3.61,2033-09-04,,7.03
PRJ-0297,Feb,2026-02-15,21.25,25.16,272.45,1644.75,51.9,2031-05-08,,27.44
PRJ-0297,March,2026-03-15,42.51,47.85,518.15,1613.39,49.01,2031-05-08,,26.98
PRJ-0297,April,2026-04-15,63.76,66.6,721.1,1593.94,47.21,2030-12-08,,22.41
PRJ-0297,May,2026-05-15,70.14,73.06,791.04,1578.84,45.82,2030-07-08,,16.96
PRJ-0297,June,2026-06-15,70.14,74.41,805.66,1758.59,62.42,2031-02-08,,24.41
PRJ-0297,July,2026-07-15,70.14,72.16,781.37,1220.41,12.71,2029-09-08,,7.48
PRJ-0298,Feb,2026-02-15,0.7,2.32,15.72,835.82,23.33,2033-01-13,,19.06
PRJ-0298,March,2026-03-15,0.54,6.55,44.36,812.91,19.95,2033-01-13,,19.33
PRJ-0298,April,2026-04-15,2.1,2.91,19.72,773.05,14.07,2033-03-13,,20.76
PRJ-0298,May,2026-05-15,2.8,2.91,19.75,756.03,11.55,2032-09-13,,15.26
PRJ-0298,June,2026-06-15,1.46,2.24,15.15,1298.06,91.53,2035-04-13,,46.14
PRJ-0298,July,2026-07-15,1.02,6.13,41.53,547.9,-19.16,2031-11-13,,4.94
PRJ-0299,Feb,2026-02-15,2.3,6.24,19.97,371.53,16.1,2034-02-05,,21.38
PRJ-0299,March,2026-03-15,4.6,7.83,25.04,372.27,16.33,2033-10-05,,17.23
PRJ-0299,April,2026-04-15,6.91,3.89,12.46,358.55,12.04,2033-05-05,,12.49
PRJ-0299,May,2026-05-15,9.21,9.41,30.11,342.36,6.98,2033-06-05,,12.76
PRJ-0299,June,2026-06-15,11.51,11.36,36.36,425.97,33.11,2034-03-05,,21.57
PRJ-0299,July,2026-07-15,13.59,12.1,38.73,284.9,-10.97,2032-11-05,,5.89
PRJ-0300,Feb,2026-02-15,12.45,10.68,83.35,1075.19,37.81,2033-11-26,,26.84
PRJ-0300,March,2026-03-15,24.9,24.69,192.6,1018.95,30.6,2033-09-26,,24.67
PRJ-0300,April,2026-04-15,37.35,39.57,308.75,993.63,27.35,2033-02-26,,18.38
PRJ-0300,May,2026-05-15,49.8,50.96,397.56,977.29,25.26,2032-11-26,,15.25
PRJ-0300,June,2026-06-15,62.25,59.94,467.68,1357.69,74.02,2034-03-26,,31.09
PRJ-0300,July,2026-07-15,74.7,79.54,620.57,715.85,-8.25,2031-09-26,,0.76
PRJ-0301,Feb,2026-02-15,47.89,55.18,5047.82,11443.84,25.1,2033-01-12,,15.45
PRJ-0301,March,2026-03-15,77.23,76.0,6952.96,11188.19,22.3,2032-10-12,,12.42
PRJ-0301,April,2026-04-15,77.23,73.09,6686.02,11078.34,21.1,2032-07-12,,9.41
PRJ-0301,May,2026-05-15,77.23,76.71,7017.34,10612.69,16.01,2032-05-12,,7.35
PRJ-0301,June,2026-06-15,77.23,81.64,7468.52,13724.61,50.03,2033-05-12,,19.34
PRJ-0301,July,2026-07-15,77.23,72.39,6622.54,8472.34,-7.39,2031-10-12,,0.0
PRJ-0302,Feb,2026-02-15,1.82,3.5,18.63,578.58,8.56,2030-03-23,,11.17
PRJ-0302,March,2026-03-15,3.64,10.2,54.35,589.6,10.62,2030-11-23,,18.63
PRJ-0302,April,2026-04-15,5.46,6.65,35.46,570.63,7.07,2030-04-23,,11.84
PRJ-0302,May,2026-05-15,7.28,6.82,36.37,571.84,7.29,2030-08-23,,16.14
PRJ-0302,June,2026-06-15,9.1,6.24,33.24,644.54,20.93,2030-12-23,,19.64
PRJ-0302,July,2026-07-15,10.92,7.91,42.14,520.29,-2.38,2029-12-23,,8.21
PRJ-0303,Feb,2026-02-15,5.65,8.96,27.87,362.78,16.61,2037-04-06,,16.02
PRJ-0303,March,2026-03-15,11.31,15.95,49.63,354.4,13.91,2037-01-06,,13.31
PRJ-0303,April,2026-04-15,16.96,11.6,36.09,356.15,14.47,2037-02-06,,14.34
PRJ-0303,May,2026-05-15,22.61,31.36,97.57,335.51,7.84,2036-11-06,,11.02
PRJ-0303,June,2026-06-15,28.26,26.78,83.32,415.88,33.67,2037-09-06,,20.58
PRJ-0303,July,2026-07-15,31.28,30.75,95.66,287.67,-7.54,2035-12-06,,0.0
PRJ-0304,Feb,2026-02-15,15.42,14.68,1090.08,9835.4,32.44,2030-03-02,,24.31
PRJ-0304,March,2026-03-15,30.84,36.83,2734.94,9784.36,31.75,2029-09-02,,17.92
PRJ-0304,April,2026-04-15,46.26,43.65,3241.9,9666.9,30.17,2029-08-02,,17.46
PRJ-0304,May,2026-05-15,61.68,64.33,4777.32,9290.64,25.11,2029-05-02,,13.89
PRJ-0304,June,2026-06-15,77.11,80.63,5987.53,10867.96,46.35,2030-01-02,,22.43
PRJ-0304,July,2026-07-15,92.53,85.19,6326.09,7714.65,3.88,2028-06-02,,3.25
PRJ-0305,Feb,2026-02-15,15.19,10.41,138.37,1584.49,19.21,2031-11-25,,17.18
PRJ-0305,March,2026-03-15,30.39,24.14,320.84,1554.32,16.94,2031-10-25,,15.55
PRJ-0305,April,2026-04-15,45.58,44.11,586.28,1560.21,17.38,2031-07-25,,13.2
PRJ-0305,May,2026-05-15,60.78,63.19,839.84,1499.34,12.8,2031-04-25,,10.4
PRJ-0305,June,2026-06-15,71.84,70.88,942.12,1901.75,43.08,2032-01-25,,19.49
PRJ-0305,July,2026-07-15,71.84,71.99,956.83,1206.13,-9.26,2030-08-25,,1.64
PRJ-0306,Feb,2026-02-15,14.2,15.08,724.89,6591.06,37.16,2031-04-14,,23.61
PRJ-0306,March,2026-03-15,28.4,33.99,1633.19,6664.58,38.69,2031-02-14,,22.08
PRJ-0306,April,2026-04-15,42.6,43.53,2091.78,6697.59,39.38,2030-10-14,,18.05
PRJ-0306,May,2026-05-15,56.8,55.31,2657.81,6366.43,32.48,2030-10-14,,17.74
PRJ-0306,June,2026-06-15,71.0,69.81,3354.55,7485.51,55.77,2031-03-14,,22.68
PRJ-0306,July,2026-07-15,80.25,83.49,4012.15,5527.11,15.02,2030-01-14,,8.91
PRJ-0307,Feb,2026-02-15,19.89,17.99,352.36,2827.83,44.36,2037-01-11,,24.71
PRJ-0307,March,2026-03-15,39.79,37.88,741.99,2761.38,40.97,2036-08-11,,20.5
PRJ-0307,April,2026-04-15,52.35,50.06,980.59,2610.48,33.27,2036-08-11,,19.72
PRJ-0307,May,2026-05-15,52.35,49.39,967.42,2558.15,30.59,2036-07-11,,18.9
PRJ-0307,June,2026-06-15,52.35,58.03,1136.65,3724.43,90.13,2038-04-11,,40.07
PRJ-0307,July,2026-07-15,52.35,46.35,907.97,1704.43,-12.99,2035-06-11,,5.75
PRJ-0308,Feb,2026-02-15,26.73,27.86,5288.05,25282.61,33.19,2036-09-01,,20.12
PRJ-0308,March,2026-03-15,53.47,49.99,9490.1,24459.86,28.85,2036-06-01,,17.26
PRJ-0308,April,2026-04-15,80.2,77.97,14801.35,24165.01,27.3,2036-02-01,,13.04
PRJ-0308,May,2026-05-15,91.96,91.99,17462.64,22386.74,17.93,2035-05-01,,4.19
PRJ-0308,June,2026-06-15,91.96,88.84,16863.49,28970.99,52.62,2036-04-01,,15.1
PRJ-0308,July,2026-07-15,91.96,93.43,17735.69,16790.85,-11.55,2035-01-01,,0.0
PRJ-0309,Feb,2026-02-15,18.33,16.94,161.08,1030.23,8.37,2034-03-11,,11.35
PRJ-0309,March,2026-03-15,36.65,36.84,350.2,1001.74,5.37,2034-04-11,,11.66
PRJ-0309,April,2026-04-15,54.98,60.61,576.2,938.2,-1.32,2033-09-11,,5.49
PRJ-0309,May,2026-05-15,73.31,73.84,701.95,918.05,-3.43,2033-05-11,,0.99
PRJ-0309,June,2026-06-15,85.57,83.8,796.72,1138.68,19.77,2034-03-11,,10.57
PRJ-0309,July,2026-07-15,85.57,79.59,756.64,729.24,-23.29,2033-04-11,,0.0
PRJ-0310,Feb,2026-02-15,0.87,0.0,0.0,1469.5,19.99,2031-03-25,,21.93
PRJ-0310,March,2026-03-15,1.74,3.15,38.52,1495.41,22.11,2031-01-25,,19.86
PRJ-0310,April,2026-04-15,2.62,7.46,91.36,1491.53,21.79,2031-03-25,,21.63
PRJ-0310,May,2026-05-15,3.49,2.09,25.59,1459.81,19.2,2031-01-25,,19.84
PRJ-0310,June,2026-06-15,3.71,2.95,36.13,1653.92,35.05,2031-04-25,,23.12
PRJ-0310,July,2026-07-15,3.87,10.52,128.86,1338.04,9.26,2030-06-25,,13.28
PRJ-0311,Feb,2026-02-15,20.04,19.69,251.01,1672.4,31.19,2034-07-26,,18.0
PRJ-0311,March,2026-03-15,39.93,33.97,433.09,1633.68,28.15,2034-08-26,,18.56
PRJ-0311,April,2026-04-15,39.93,38.82,494.89,1598.8,25.41,2034-05-26,,15.9
PRJ-0311,May,2026-05-15,39.93,35.39,451.1,1513.01,18.68,2034-03-26,,14.16
PRJ-0311,June,2026-06-15,39.93,32.8,418.13,1994.04,56.42,2035-05-26,,28.32
PRJ-0311,July,2026-07-15,39.93,39.46,503.02,1085.74,-14.83,2033-01-26,,0.0
PRJ-0312,Feb,2026-02-15,2.62,0.32,1.14,477.22,34.92,2033-11-28,,25.51
PRJ-0312,March,2026-03-15,5.25,9.66,34.16,482.9,36.52,2033-09-28,,23.85
PRJ-0312,April,2026-04-15,7.87,9.43,33.37,454.88,28.6,2033-09-28,,24.01
PRJ-0312,May,2026-05-15,10.49,12.35,43.67,466.91,32.0,2033-05-28,,19.56
PRJ-0312,June,2026-06-15,13.12,20.85,73.76,501.14,41.68,2033-07-28,,22.18
PRJ-0312,July,2026-07-15,15.74,19.51,69.02,405.99,14.78,2032-11-28,,14.42
PRJ-0313,Feb,2026-02-15,36.35,34.27,430.24,1394.82,11.1,2030-06-21,,10.5
PRJ-0313,March,2026-03-15,72.71,78.56,986.23,1381.04,10.01,2029-11-21,,3.02
PRJ-0313,April,2026-04-15,86.77,86.28,1083.24,1338.6,6.62,2029-10-21,,1.84
PRJ-0313,May,2026-05-15,86.77,81.37,1021.55,1305.76,4.01,2029-10-21,,2.06
PRJ-0313,June,2026-06-15,86.77,84.77,1064.22,2003.48,59.58,2031-06-21,,22.3
PRJ-0313,July,2026-07-15,86.77,93.06,1168.32,924.27,-26.38,2029-08-21,,0.0
PRJ-0314,Feb,2026-02-15,85.71,82.26,1446.22,2553.76,45.25,2028-02-28,,21.77
PRJ-0314,March,2026-03-15,94.78,89.07,1566.06,2489.16,41.58,2027-08-28,,16.31
PRJ-0314,April,2026-04-15,100.0,100.0,2510.19,2510.19,42.77,2026-04-27,2026-04-27,0.0
PRJ-0314,May,2026-05-15,100.0,100.0,2413.46,2413.46,37.27,2026-04-27,2026-04-27,0.0
PRJ-0314,June,2026-06-15,100.0,100.0,3272.29,3272.29,86.12,2026-04-27,2026-04-27,0.0
PRJ-0314,July,2026-07-15,100.0,100.0,1785.01,1785.01,1.53,2026-04-27,2026-04-27,0.0
PRJ-0315,Feb,2026-02-15,27.08,26.22,398.66,1965.54,29.26,2033-05-14,,16.8
PRJ-0315,March,2026-03-15,54.16,56.61,860.82,1881.4,23.73,2033-04-14,,15.59
PRJ-0315,April,2026-04-15,81.24,76.56,1164.22,1790.87,17.78,2032-10-14,,9.85
PRJ-0315,May,2026-05-15,97.74,95.81,1456.84,1698.65,11.71,2032-04-14,,3.78
PRJ-0315,June,2026-06-15,97.74,99.5,1512.98,2875.0,89.07,2034-05-14,,28.61
PRJ-0315,July,2026-07-15,97.74,96.42,1466.21,1042.07,-31.47,2031-12-14,,0.0
PRJ-0316,Feb,2026-02-15,1.26,6.46,110.81,2255.54,31.4,2037-11-11,,24.75
PRJ-0316,March,2026-03-15,2.52,5.97,102.55,2125.61,23.83,2037-07-11,,21.06
PRJ-0316,April,2026-04-15,3.46,0.0,0.0,2045.92,19.19,2037-06-11,,20.38
PRJ-0316,May,2026-05-15,0.86,0.0,0.0,2027.02,18.09,2037-04-11,,17.81
PRJ-0316,June,2026-06-15,1.84,1.51,25.92,2421.0,41.04,2037-09-11,,23.04
PRJ-0316,July,2026-07-15,3.26,7.28,124.91,1689.34,-1.58,2036-08-11,,10.38
PRJ-0317,Feb,2026-02-15,7.13,7.36,35.6,671.34,38.88,2032-12-07,,25.17
PRJ-0317,March,2026-03-15,14.26,11.87,57.37,620.78,28.42,2032-08-07,,21.16
PRJ-0317,April,2026-04-15,21.38,12.77,61.71,612.72,26.75,2032-06-07,,19.21
PRJ-0317,May,2026-05-15,28.51,33.65,162.64,589.93,22.04,2032-02-07,,14.98
PRJ-0317,June,2026-06-15,35.64,31.65,153.0,879.9,82.03,2033-09-07,,34.24
PRJ-0317,July,2026-07-15,42.77,31.9,154.2,353.73,-26.82,2030-11-07,,0.0
